Agent,Campaign,Campaign Type,Disposition,Date,Lead,Contact,RPC,Sale
KMadia,Waiver,Life,Not Interested,2026-05-14,22,22,22,0
KMadia,Waiver,Life,Not Interested,2026-05-15,36,36,36,0
KMadia,Waiver,Life,Not Interested,2026-05-18,41,41,41,0
KMadia,Waiver,Life,Not Interested,2026-05-19,43,43,43,0
KMadia,Waiver,Life,Not Interested,2026-05-20,31,31,31,0
KMadia,Waiver,Life,Not Interested,2026-05-21,1,1,1,0
KMadia,Waiver,Life,Number does not exist ,2026-05-14,1,0,0,0
KMadia,Waiver,Life,Pensioner,2026-05-06,1,1,1,0
KMadia,Waiver,Life,SALE,2026-05-06,2,2,2,2
KMadia,Waiver,Life,SALE,2026-05-07,5,5,5,5
KMadia,Waiver,Life,SALE,2026-05-08,5,5,5,5
KMadia,Waiver,Life,SALE,2026-05-11,7,7,7,7
KMadia,Waiver,Life,SALE,2026-05-12,11,11,11,11
KMadia,Waiver,Life,SALE,2026-05-13,7,7,7,7
KMadia,Waiver,Life,SALE,2026-05-14,5,5,5,5
KMadia,Waiver,Life,SALE,2026-05-15,5,5,5,5
KMadia,Waiver,Life,SALE,2026-05-18,4,4,4,4
KMadia,Waiver,Life,SALE,2026-05-19,3,3,3,3
KMadia,Waiver,Life,SALE,2026-05-20,2,2,2,2
KMadia,Waiver,Life,Unemployed,2026-05-06,2,2,2,0
KMadia,Waiver,Life,Unemployed,2026-05-07,1,1,1,0
KMadia,Waiver,Life,Unemployed,2026-05-08,5,5,5,0
KMadia,Waiver,Life,Unemployed,2026-05-11,7,7,7,0
KMadia,Waiver,Life,Unemployed,2026-05-12,8,8,8,0
KMadia,Waiver,Life,Unemployed,2026-05-13,12,12,12,0
KMadia,Waiver,Life,Unemployed,2026-05-14,3,3,3,0
KMadia,Waiver,Life,Unemployed,2026-05-15,1,1,1,0
KMadia,Waiver,Life,Unemployed,2026-05-18,7,7,7,0
KMadia,Waiver,Life,Unemployed,2026-05-19,6,6,6,0
KMadia,Waiver,Life,Unemployed,2026-05-20,3,3,3,0
KMadia,Waiver,Life,Unemployed,2026-05-21,1,1,1,0
KMadia,Waiver,Life,Wrong number ,2026-05-06,15,15,0,0
KMadia,Waiver,Life,Wrong number ,2026-05-07,26,26,0,0
KMadia,Waiver,Life,Wrong number ,2026-05-08,26,26,0,0
KMadia,Waiver,Life,Wrong number ,2026-05-09,14,14,0,0
KMadia,Waiver,Life,Wrong number ,2026-05-11,23,23,0,0
KMadia,Waiver,Life,Wrong number ,2026-05-12,38,38,0,0
KMadia,Waiver,Life,Wrong number ,2026-05-13,35,35,0,0
KMadia,Waiver,Life,Wrong number ,2026-05-14,30,30,0,0
KMadia,Waiver,Life,Wrong number ,2026-05-15,42,42,0,0
KMadia,Waiver,Life,Wrong number ,2026-05-18,33,33,0,0
KMadia,Waiver,Life,Wrong number ,2026-05-19,34,34,0,0
KMadia,Waiver,Life,Wrong number ,2026-05-20,26,26,0,0
KMageba,Device Insurance,Non-Life,Inbound Call,2026-05-12,1,0,0,0
KMageba,Waiver,Life,Affordability,2026-05-04,6,6,6,0
KMageba,Waiver,Life,Affordability,2026-05-05,5,5,5,0
KMageba,Waiver,Life,Affordability,2026-05-06,5,5,5,0
KMageba,Waiver,Life,Affordability,2026-05-09,3,3,3,0
KMageba,Waiver,Life,Affordability,2026-05-11,3,3,3,0
KMageba,Waiver,Life,Affordability,2026-05-12,7,7,7,0
KMageba,Waiver,Life,Affordability,2026-05-13,4,4,4,0
KMageba,Waiver,Life,Affordability,2026-05-14,5,5,5,0
KMageba,Waiver,Life,Affordability,2026-05-15,5,5,5,0
KMageba,Waiver,Life,Affordability,2026-05-18,5,5,5,0
KMageba,Waiver,Life,Affordability,2026-05-19,5,5,5,0
KMageba,Waiver,Life,Affordability,2026-05-20,1,1,1,0
KMageba,Waiver,Life,Already contacted ,2026-05-04,3,3,3,0
KMageba,Waiver,Life,Already contacted ,2026-05-06,3,3,3,0
KMageba,Waiver,Life,Already contacted ,2026-05-09,4,4,4,0
KMageba,Waiver,Life,Already contacted ,2026-05-11,1,1,1,0
KMageba,Waiver,Life,Already contacted ,2026-05-12,4,4,4,0
KMageba,Waiver,Life,Already contacted ,2026-05-13,3,3,3,0
KMageba,Waiver,Life,Already contacted ,2026-05-14,4,4,4,0
KMageba,Waiver,Life,Already contacted ,2026-05-18,3,3,3,0
KMageba,Waiver,Life,Already contacted ,2026-05-19,1,1,1,0
KMageba,Waiver,Life,Already contacted ,2026-05-20,3,3,3,0
KMageba,Waiver,Life,Answering Machine,2026-05-05,1,0,0,0
KMageba,Waiver,Life,Answering Machine,2026-05-06,15,0,0,0
KMageba,Waiver,Life,Answering Machine,2026-05-11,2,0,0,0
KMageba,Waiver,Life,Answering Machine,2026-05-14,1,0,0,0
KMageba,Waiver,Life,Answering Machine,2026-05-15,4,0,0,0
KMageba,Waiver,Life,Answering Machine,2026-05-18,13,0,0,0
KMageba,Waiver,Life,Answering Machine,2026-05-19,1,0,0,0
KMageba,Waiver,Life,Answering Machine,2026-05-20,21,0,0,0
KMageba,Waiver,Life,Answering Machine,2026-05-21,1,0,0,0
KMageba,Waiver,Life,Auto Alt-Dialling,2026-05-06,5,0,0,0
KMageba,Waiver,Life,Auto Alt-Dialling,2026-05-11,1,0,0,0
KMageba,Waiver,Life,Auto Alt-Dialling,2026-05-18,3,0,0,0
KMageba,Waiver,Life,Auto Alt-Dialling,2026-05-20,9,0,0,0
KMageba,Waiver,Life,Callback New Lead,2026-05-19,1,1,1,0
KMageba,Waiver,Life,Callback New Lead,2026-05-20,5,5,5,0
KMageba,Waiver,Life,Client Hangup - Pitched ,2026-05-04,6,6,6,0
KMageba,Waiver,Life,Client Hangup - Pitched ,2026-05-05,3,3,3,0
KMageba,Waiver,Life,Client Hangup - Pitched ,2026-05-06,1,1,1,0
KMageba,Waiver,Life,Client Hangup - Pitched ,2026-05-09,3,3,3,0
KMageba,Waiver,Life,Client Hangup - Pitched ,2026-05-11,3,3,3,0
KMageba,Waiver,Life,Client Hangup - Pitched ,2026-05-12,9,9,9,0
KMageba,Waiver,Life,Client Hangup - Pitched ,2026-05-13,10,10,10,0
KMageba,Waiver,Life,Client Hangup - Pitched ,2026-05-14,6,6,6,0
KMageba,Waiver,Life,Client Hangup - Pitched ,2026-05-15,8,8,8,0
KMageba,Waiver,Life,Client Hangup - Pitched ,2026-05-18,7,7,7,0
KMageba,Waiver,Life,Client Hangup - Pitched ,2026-05-19,8,8,8,0
KMageba,Waiver,Life,Client Hangup - Pitched ,2026-05-20,8,8,8,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-04,95,95,95,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-05,64,64,64,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-06,33,33,33,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-09,47,47,47,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-11,52,52,52,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-12,78,78,78,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-13,102,102,102,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-14,57,57,57,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-15,70,70,70,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-18,94,94,94,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-19,91,91,91,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-20,133,133,133,0
KMageba,Waiver,Life,Client hangup - No pitch,2026-05-21,1,1,1,0
KMageba,Waiver,Life,Client not Available ,2026-05-04,7,7,0,0
KMageba,Waiver,Life,Client not Available ,2026-05-05,12,12,0,0
KMageba,Waiver,Life,Client not Available ,2026-05-06,7,7,0,0
KMageba,Waiver,Life,Client not Available ,2026-05-09,10,10,0,0
KMageba,Waiver,Life,Client not Available ,2026-05-11,8,8,0,0
KMageba,Waiver,Life,Client not Available ,2026-05-12,14,14,0,0
KMageba,Waiver,Life,Client not Available ,2026-05-13,18,18,0,0
KMageba,Waiver,Life,Client not Available ,2026-05-14,14,14,0,0
KMageba,Waiver,Life,Client not Available ,2026-05-15,17,17,0,0
KMageba,Waiver,Life,Client not Available ,2026-05-18,17,17,0,0
KMageba,Waiver,Life,Client not Available ,2026-05-19,19,19,0,0
KMageba,Waiver,Life,Client not Available ,2026-05-20,16,16,0,0
KMageba,Waiver,Life,Client wants to engage via email (No Call Follow up Needed),2026-05-04,1,1,1,0
KMageba,Waiver,Life,Client wants to engage via email (No Call Follow up Needed),2026-05-15,1,1,1,0
KMageba,Waiver,Life,Client wants to engage via email (No Call Follow up Needed),2026-05-19,1,1,1,0
KMageba,Waiver,Life,Confirmed Deceased,2026-05-05,1,1,0,0
KMageba,Waiver,Life,Confirmed Deceased,2026-05-11,2,2,0,0
KMageba,Waiver,Life,Confirmed Deceased,2026-05-15,2,2,0,0
KMageba,Waiver,Life,Confirmed Deceased,2026-05-20,1,1,0,0
KMageba,Waiver,Life,Customer Prefers Branch,2026-05-06,1,1,1,0
KMageba,Waiver,Life,Disconnected,2026-05-06,1,0,0,0
KMageba,Waiver,Life,Disconnected,2026-05-15,1,0,0,0
KMageba,Waiver,Life,Disconnected,2026-05-20,1,0,0,0
KMageba,Waiver,Life,Do Not Call,2026-05-04,2,2,2,0
KMageba,Waiver,Life,Do Not Call,2026-05-05,2,2,2,0
KMageba,Waiver,Life,Do Not Call,2026-05-06,1,1,1,0
KMageba,Waiver,Life,Do Not Call,2026-05-11,1,1,1,0
KMageba,Waiver,Life,Do Not Call,2026-05-19,1,1,1,0
KMageba,Waiver,Life,Do Not Call,2026-05-20,2,2,2,0
KMageba,Waiver,Life,Do Not Call,2026-05-21,1,1,1,0
KMageba,Waiver,Life,Do not qualify,2026-05-12,1,1,1,0
KMageba,Waiver,Life,Do not qualify,2026-05-13,5,5,5,0
KMageba,Waiver,Life,Do not qualify,2026-05-14,1,1,1,0
KMageba,Waiver,Life,Do not qualify,2026-05-15,1,1,1,0
KMageba,Waiver,Life,Do not qualify,2026-05-18,7,7,7,0
KMageba,Waiver,Life,Do not qualify,2026-05-19,5,5,5,0
KMageba,Waiver,Life,Do not qualify,2026-05-20,4,4,4,0
KMageba,Waiver,Life,Do not qualify,2026-05-21,1,1,1,0
KMageba,Waiver,Life,Existing clients,2026-05-04,2,2,2,0
KMageba,Waiver,Life,Existing clients,2026-05-06,1,1,1,0
KMageba,Waiver,Life,Existing clients,2026-05-11,1,1,1,0
KMageba,Waiver,Life,Language Barrier,2026-05-04,1,1,1,0
KMageba,Waiver,Life,Language Barrier,2026-05-12,1,1,1,0
KMageba,Waiver,Life,Language Barrier,2026-05-13,1,1,1,0
KMageba,Waiver,Life,Language Barrier,2026-05-14,1,1,1,0
KMageba,Waiver,Life,Language Barrier,2026-05-15,1,1,1,0
KMageba,Waiver,Life,Language Barrier,2026-05-18,2,2,2,0
KMageba,Waiver,Life,Language Barrier,2026-05-20,2,2,2,0
KMageba,Waiver,Life,No Answer,2026-05-06,3,0,0,0
KMageba,Waiver,Life,No Answer,2026-05-11,1,0,0,0
KMageba,Waiver,Life,No Answer,2026-05-20,1,0,0,0
KMageba,Waiver,Life,Non South African ,2026-05-15,2,2,0,0
KMageba,Waiver,Life,Non South African ,2026-05-20,3,3,0,0
KMageba,Waiver,Life,Not Interested,2026-05-06,1,1,1,0
KMageba,Waiver,Life,Not Interested,2026-05-11,1,1,1,0
KMageba,Waiver,Life,Not Interested,2026-05-13,1,1,1,0
KMageba,Waiver,Life,Not Interested,2026-05-15,1,1,1,0
KMageba,Waiver,Life,Not Interested,2026-05-18,2,2,2,0
KMageba,Waiver,Life,Pensioner,2026-05-05,1,1,1,0
KMageba,Waiver,Life,Pensioner,2026-05-14,1,1,1,0
KMageba,Waiver,Life,Pensioner,2026-05-19,2,2,2,0
KMageba,Waiver,Life,SALE,2026-05-04,2,2,2,2
KMageba,Waiver,Life,SALE,2026-05-05,2,2,2,2
KMageba,Waiver,Life,SALE,2026-05-06,1,1,1,1
KMageba,Waiver,Life,SALE,2026-05-09,1,1,1,1
KMageba,Waiver,Life,SALE,2026-05-11,5,5,5,5
KMageba,Waiver,Life,SALE,2026-05-12,4,4,4,4
KMageba,Waiver,Life,SALE,2026-05-13,2,2,2,2
KMageba,Waiver,Life,SALE,2026-05-14,3,3,3,3
KMageba,Waiver,Life,SALE,2026-05-15,5,5,5,5
KMageba,Waiver,Life,SALE,2026-05-18,2,2,2,2
KMageba,Waiver,Life,SALE,2026-05-19,4,4,4,4
KMageba,Waiver,Life,SALE,2026-05-20,1,1,1,1
KMageba,Waiver,Life,Unemployed,2026-05-04,2,2,2,0
KMageba,Waiver,Life,Unemployed,2026-05-05,3,3,3,0
KMageba,Waiver,Life,Unemployed,2026-05-06,3,3,3,0
KMageba,Waiver,Life,Unemployed,2026-05-09,2,2,2,0
KMageba,Waiver,Life,Unemployed,2026-05-11,3,3,3,0
KMageba,Waiver,Life,Unemployed,2026-05-12,11,11,11,0
KMageba,Waiver,Life,Unemployed,2026-05-13,4,4,4,0
KMageba,Waiver,Life,Unemployed,2026-05-14,3,3,3,0
KMageba,Waiver,Life,Unemployed,2026-05-15,10,10,10,0
KMageba,Waiver,Life,Unemployed,2026-05-18,5,5,5,0
KMageba,Waiver,Life,Unemployed,2026-05-19,9,9,9,0
KMageba,Waiver,Life,Unemployed,2026-05-20,11,11,11,0
KMageba,Waiver,Life,Wrong number ,2026-05-04,24,24,0,0
KMageba,Waiver,Life,Wrong number ,2026-05-05,30,30,0,0
KMageba,Waiver,Life,Wrong number ,2026-05-06,18,18,0,0
KMageba,Waiver,Life,Wrong number ,2026-05-09,18,18,0,0
KMageba,Waiver,Life,Wrong number ,2026-05-11,35,35,0,0
KMageba,Waiver,Life,Wrong number ,2026-05-12,57,57,0,0
KMageba,Waiver,Life,Wrong number ,2026-05-13,66,66,0,0
KMageba,Waiver,Life,Wrong number ,2026-05-14,44,44,0,0
KMageba,Waiver,Life,Wrong number ,2026-05-15,32,32,0,0
KMageba,Waiver,Life,Wrong number ,2026-05-18,32,32,0,0
KMageba,Waiver,Life,Wrong number ,2026-05-19,33,33,0,0
KMageba,Waiver,Life,Wrong number ,2026-05-20,41,41,0,0
KMageba,Waiver,Life,Wrong number ,2026-05-21,3,3,0,0
KMofokeng,Device Insurance,Non-Life,Inbound Call,2026-05-20,1,0,0,0
KMofokeng,Waiver,Life,Already contacted ,2026-05-05,2,2,2,0
KMofokeng,Waiver,Life,Already contacted ,2026-05-06,1,1,1,0
KMofokeng,Waiver,Life,Already contacted ,2026-05-08,1,1,1,0
KMofokeng,Waiver,Life,Already contacted ,2026-05-11,2,2,2,0
KMofokeng,Waiver,Life,Already contacted ,2026-05-18,1,1,1,0
KMofokeng,Waiver,Life,Already contacted ,2026-05-19,1,1,1,0
KMofokeng,Waiver,Life,Already contacted ,2026-05-20,1,1,1,0
KMofokeng,Waiver,Life,Answering Machine,2026-05-06,15,0,0,0
KMofokeng,Waiver,Life,Answering Machine,2026-05-11,1,0,0,0
KMofokeng,Waiver,Life,Answering Machine,2026-05-15,4,0,0,0
KMofokeng,Waiver,Life,Answering Machine,2026-05-18,11,0,0,0
KMofokeng,Waiver,Life,Answering Machine,2026-05-20,21,0,0,0
KMofokeng,Waiver,Life,Auto Alt-Dialling,2026-05-06,6,0,0,0
KMofokeng,Waiver,Life,Auto Alt-Dialling,2026-05-15,2,0,0,0
KMofokeng,Waiver,Life,Auto Alt-Dialling,2026-05-18,3,0,0,0
KMofokeng,Waiver,Life,Auto Alt-Dialling,2026-05-20,4,0,0,0
KMofokeng,Waiver,Life,Busy ,2026-05-06,6,0,0,0
KMofokeng,Waiver,Life,Busy ,2026-05-11,1,0,0,0
KMofokeng,Waiver,Life,Busy ,2026-05-18,2,0,0,0
KMofokeng,Waiver,Life,Busy ,2026-05-20,3,0,0,0
KMofokeng,Waiver,Life,Client Hangup - Pitched ,2026-05-04,2,2,2,0
KMofokeng,Waiver,Life,Client Hangup - Pitched ,2026-05-06,1,1,1,0
KMofokeng,Waiver,Life,Client Hangup - Pitched ,2026-05-07,1,1,1,0
KMofokeng,Waiver,Life,Client Hangup - Pitched ,2026-05-08,2,2,2,0
KMofokeng,Waiver,Life,Client Hangup - Pitched ,2026-05-11,4,4,4,0
KMofokeng,Waiver,Life,Client Hangup - Pitched ,2026-05-12,5,5,5,0
KMofokeng,Waiver,Life,Client Hangup - Pitched ,2026-05-13,3,3,3,0
KMofokeng,Waiver,Life,Client Hangup - Pitched ,2026-05-14,1,1,1,0
KMofokeng,Waiver,Life,Client Hangup - Pitched ,2026-05-15,3,3,3,0
KMofokeng,Waiver,Life,Client Hangup - Pitched ,2026-05-18,2,2,2,0
KMofokeng,Waiver,Life,Client Hangup - Pitched ,2026-05-19,5,5,5,0
KMofokeng,Waiver,Life,Client Hangup - Pitched ,2026-05-20,5,5,5,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-04,47,47,47,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-05,21,21,21,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-06,25,25,25,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-07,27,27,27,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-08,51,51,51,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-11,37,37,37,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-12,40,40,40,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-13,44,44,44,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-14,41,41,41,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-15,52,52,52,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-18,21,21,21,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-19,40,40,40,0
KMofokeng,Waiver,Life,Client hangup - No pitch,2026-05-20,40,40,40,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-04,8,8,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-05,6,6,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-06,3,3,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-07,4,4,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-08,2,2,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-11,6,6,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-12,6,6,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-13,8,8,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-14,4,4,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-15,6,6,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-18,5,5,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-19,10,10,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-20,5,5,0,0
KMofokeng,Waiver,Life,Client not Available ,2026-05-21,1,1,0,0
KMofokeng,Waiver,Life,Confirmed Deceased,2026-05-15,2,2,0,0
KMofokeng,Waiver,Life,Confirmed Deceased,2026-05-18,2,2,0,0
KMofokeng,Waiver,Life,Customer Prefers Branch,2026-05-05,1,1,1,0
KMofokeng,Waiver,Life,Customer Prefers Branch,2026-05-06,1,1,1,0
KMofokeng,Waiver,Life,Customer Prefers Branch,2026-05-07,1,1,1,0
KMofokeng,Waiver,Life,Customer Prefers Branch,2026-05-11,1,1,1,0
KMofokeng,Waiver,Life,Customer Prefers Branch,2026-05-15,2,2,2,0
KMofokeng,Waiver,Life,Customer Prefers Branch,2026-05-18,4,4,4,0
KMofokeng,Waiver,Life,Customer Prefers Branch,2026-05-19,1,1,1,0
KMofokeng,Waiver,Life,Do Not Call,2026-05-06,2,2,2,0
KMofokeng,Waiver,Life,Do Not Call,2026-05-07,1,1,1,0
KMofokeng,Waiver,Life,Do Not Call,2026-05-08,1,1,1,0
KMofokeng,Waiver,Life,Do Not Call,2026-05-13,1,1,1,0
KMofokeng,Waiver,Life,Do Not Call,2026-05-14,1,1,1,0
KMofokeng,Waiver,Life,Do Not Call,2026-05-15,3,3,3,0
KMofokeng,Waiver,Life,Do Not Call,2026-05-20,1,1,1,0
KMofokeng,Waiver,Life,Do not qualify,2026-05-04,2,2,2,0
KMofokeng,Waiver,Life,Dormant Account,2026-05-05,1,1,1,0
KMofokeng,Waiver,Life,Dropped,2026-05-06,1,0,0,0
KMofokeng,Waiver,Life,Dropped Call,2026-05-06,2,0,0,0
KMofokeng,Waiver,Life,Dropped Call,2026-05-11,5,0,0,0
KMofokeng,Waiver,Life,Dropped Call,2026-05-15,1,0,0,0
KMofokeng,Waiver,Life,Dropped Call,2026-05-18,1,0,0,0
KMofokeng,Waiver,Life,Dropped Call,2026-05-20,2,0,0,0
KMofokeng,Waiver,Life,Inbound Call,2026-05-15,1,0,0,0
KMofokeng,Waiver,Life,Inbound Call,2026-05-19,1,0,0,0
KMofokeng,Waiver,Life,Language Barrier,2026-05-04,1,1,1,0
KMofokeng,Waiver,Life,Language Barrier,2026-05-05,1,1,1,0
KMofokeng,Waiver,Life,Language Barrier,2026-05-08,1,1,1,0
KMofokeng,Waiver,Life,Language Barrier,2026-05-12,2,2,2,0
KMofokeng,Waiver,Life,Language Barrier,2026-05-13,1,1,1,0
KMofokeng,Waiver,Life,Language Barrier,2026-05-18,2,2,2,0
KMofokeng,Waiver,Life,Language Barrier,2026-05-19,1,1,1,0
KMofokeng,Waiver,Life,Language Barrier,2026-05-20,2,2,2,0
KMofokeng,Waiver,Life,Not Interested,2026-05-04,50,50,50,0
KMofokeng,Waiver,Life,Not Interested,2026-05-05,28,28,28,0
KMofokeng,Waiver,Life,Not Interested,2026-05-06,31,31,31,0
KMofokeng,Waiver,Life,Not Interested,2026-05-07,45,45,45,0
KMofokeng,Waiver,Life,Not Interested,2026-05-08,19,19,19,0
KMofokeng,Waiver,Life,Not Interested,2026-05-11,30,30,30,0
KMofokeng,Waiver,Life,Not Interested,2026-05-12,31,31,31,0
KMofokeng,Waiver,Life,Not Interested,2026-05-13,43,43,43,0
KMofokeng,Waiver,Life,Not Interested,2026-05-14,21,21,21,0
KMofokeng,Waiver,Life,Not Interested,2026-05-15,25,25,25,0
KMofokeng,Waiver,Life,Not Interested,2026-05-18,18,18,18,0
KMofokeng,Waiver,Life,Not Interested,2026-05-19,38,38,38,0
KMofokeng,Waiver,Life,Not Interested,2026-05-20,27,27,27,0
KMofokeng,Waiver,Life,SALE,2026-05-04,3,3,3,3
KMofokeng,Waiver,Life,SALE,2026-05-05,3,3,3,3
KMofokeng,Waiver,Life,SALE,2026-05-07,5,5,5,5
KMofokeng,Waiver,Life,SALE,2026-05-08,3,3,3,3
KMofokeng,Waiver,Life,SALE,2026-05-11,5,5,5,5
KMofokeng,Waiver,Life,SALE,2026-05-12,5,5,5,5
KMofokeng,Waiver,Life,SALE,2026-05-13,7,7,7,7
KMofokeng,Waiver,Life,SALE,2026-05-14,6,6,6,6
KMofokeng,Waiver,Life,SALE,2026-05-15,4,4,4,4
KMofokeng,Waiver,Life,SALE,2026-05-18,6,6,6,6
KMofokeng,Waiver,Life,SALE,2026-05-19,6,6,6,6
KMofokeng,Waiver,Life,SALE,2026-05-20,4,4,4,4
KMofokeng,Waiver,Life,Underage,2026-05-05,1,1,1,0
KMofokeng,Waiver,Life,Underage,2026-05-06,1,1,1,0
KMofokeng,Waiver,Life,Underage,2026-05-07,1,1,1,0
KMofokeng,Waiver,Life,Underage,2026-05-11,1,1,1,0
KMofokeng,Waiver,Life,Underage,2026-05-20,1,1,1,0
KMofokeng,Waiver,Life,Unemployed,2026-05-04,8,8,8,0
KMofokeng,Waiver,Life,Unemployed,2026-05-06,2,2,2,0
KMofokeng,Waiver,Life,Unemployed,2026-05-07,2,2,2,0
KMofokeng,Waiver,Life,Unemployed,2026-05-08,1,1,1,0
KMofokeng,Waiver,Life,Unemployed,2026-05-11,1,1,1,0
KMofokeng,Waiver,Life,Unemployed,2026-05-12,2,2,2,0
KMofokeng,Waiver,Life,Unemployed,2026-05-13,4,4,4,0
KMofokeng,Waiver,Life,Unemployed,2026-05-18,1,1,1,0
KMofokeng,Waiver,Life,Unemployed,2026-05-19,1,1,1,0
KMofokeng,Waiver,Life,Unemployed,2026-05-20,1,1,1,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-04,55,55,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-05,47,47,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-06,27,27,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-07,45,45,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-08,16,16,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-11,18,18,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-12,30,30,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-13,50,50,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-14,35,35,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-15,60,60,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-18,31,31,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-19,24,24,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-20,45,45,0,0
KMofokeng,Waiver,Life,Wrong number ,2026-05-21,1,1,0,0
KMudhumani,Waiver,Life,Third Party Contact,2026-05-12,1,1,0,0
KNdlovu,Device Insurance,Non-Life,Inbound Call,2026-05-05,1,0,0,0
KNdlovu,Waiver,Life,Affordability,2026-05-04,2,2,2,0
KNdlovu,Waiver,Life,Affordability,2026-05-05,3,3,3,0
KNdlovu,Waiver,Life,Affordability,2026-05-06,1,1,1,0
KNdlovu,Waiver,Life,Affordability,2026-05-07,2,2,2,0
KNdlovu,Waiver,Life,Affordability,2026-05-08,1,1,1,0
KNdlovu,Waiver,Life,Affordability,2026-05-11,1,1,1,0
KNdlovu,Waiver,Life,Affordability,2026-05-12,2,2,2,0
KNdlovu,Waiver,Life,Affordability,2026-05-13,2,2,2,0
KNdlovu,Waiver,Life,Affordability,2026-05-14,2,2,2,0
KNdlovu,Waiver,Life,Affordability,2026-05-18,1,1,1,0
KNdlovu,Waiver,Life,Affordability,2026-05-19,2,2,2,0
KNdlovu,Waiver,Life,Affordability,2026-05-20,1,1,1,0
KNdlovu,Waiver,Life,Answering Machine,2026-05-05,1,0,0,0
KNdlovu,Waiver,Life,Answering Machine,2026-05-06,17,0,0,0
KNdlovu,Waiver,Life,Answering Machine,2026-05-11,3,0,0,0
KNdlovu,Waiver,Life,Answering Machine,2026-05-18,10,0,0,0
KNdlovu,Waiver,Life,Answering Machine,2026-05-19,1,0,0,0
KNdlovu,Waiver,Life,Answering Machine,2026-05-20,4,0,0,0
KNdlovu,Waiver,Life,Auto Alt-Dialling,2026-05-04,1,0,0,0
KNdlovu,Waiver,Life,Auto Alt-Dialling,2026-05-06,10,0,0,0
KNdlovu,Waiver,Life,Auto Alt-Dialling,2026-05-11,1,0,0,0
KNdlovu,Waiver,Life,Auto Alt-Dialling,2026-05-18,4,0,0,0
KNdlovu,Waiver,Life,Auto Alt-Dialling,2026-05-19,1,0,0,0
KNdlovu,Waiver,Life,Auto Alt-Dialling,2026-05-20,2,0,0,0
KNdlovu,Waiver,Life,Busy ,2026-05-06,1,0,0,0
KNdlovu,Waiver,Life,Busy ,2026-05-11,1,0,0,0
KNdlovu,Waiver,Life,Busy ,2026-05-18,3,0,0,0
KNdlovu,Waiver,Life,Busy ,2026-05-20,1,0,0,0
KNdlovu,Waiver,Life,Callback New Lead,2026-05-20,1,1,1,0
